ontology,go_id,go_name,root_node,n_chips,total_probe_memberships,semantic_preblock_go_id,semantic_preblock_n_terms,semantic_preblock_ic,semantic_preblock_method,semantic_preblock_id,semantic_preblock_name,semantic_cluster_id,semantic_block_id,semantic_block_name,cluster_method,semantic_similarity_cutoff,semantic_block_n_terms
BP,GO:0014044,Schwann cell development,biological_process,2,25,GO:0022008,101,3.936964271941358,go_ancestor_prepartition,BP_GO_0022008,neurogenesis,BP_GO_0022008_2,BP_GO_0022008,neurogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5
BP,GO:0022011,myelination in peripheral nervous system,biological_process,2,15,GO:0022008,101,3.936964271941358,go_ancestor_prepartition,BP_GO_0022008,neurogenesis,BP_GO_0022008_2,BP_GO_0022008,neurogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5
BP,GO:0007059,chromosome segregation,biological_process,2,96,GO:0022402,89,3.986048597018927,go_ancestor_prepartition,BP_GO_0022402,cell cycle process,BP_GO_0022402_1,BP_GO_0022402,cell cycle process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,4
BP,GO:0061640,cytoskeleton-dependent cytokinesis,biological_process,2,26,GO:0022402,89,3.986048597018927,go_ancestor_prepartition,BP_GO_0022402,cell cycle process,BP_GO_0022402_2,BP_GO_0022402,cell cycle process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,4
BP,GO:0070314,G1 to G0 transition,biological_process,1,5,GO:0022402,89,3.986048597018927,go_ancestor_prepartition,BP_GO_0022402,cell cycle process,BP_GO_0022402_3,BP_GO_0022402,cell cycle process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,4
BP,GO:0090399,replicative senescence,biological_process,1,13,GO:0022402,89,3.986048597018927,go_ancestor_prepartition,BP_GO_0022402,cell cycle process,BP_GO_0022402_4,BP_GO_0022402,cell cycle process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,4
BP,GO:0022407,regulation of cell-cell adhesion,biological_process,2,21,GO:0022407,39,5.2810258694379755,go_ancestor_prepartition,BP_GO_0022407,regulation of cell-cell adhesion,BP_GO_0022407_1,BP_GO_0022407,regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,4
BP,GO:0022408,negative regulation of cell-cell adhesion,biological_process,2,13,GO:0022407,39,5.2810258694379755,go_ancestor_prepartition,BP_GO_0022407,regulation of cell-cell adhesion,BP_GO_0022407_1,BP_GO_0022407,regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,4
BP,GO:2000048,negative regulation of cell-cell adhesion mediated by cadherin,biological_process,2,15,GO:0022407,39,5.2810258694379755,go_ancestor_prepartition,BP_GO_0022407,regulation of cell-cell adhesion,BP_GO_0022407_1,BP_GO_0022407,regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,4
BP,GO:0034115,negative regulation of heterotypic cell-cell adhesion,biological_process,2,16,GO:0022407,39,5.2810258694379755,go_ancestor_prepartition,BP_GO_0022407,regulation of cell-cell adhesion,BP_GO_0022407_2,BP_GO_0022407,regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,4
BP,GO:0022409,positive regulation of cell-cell adhesion,biological_process,2,26,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_1,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:0034112,positive regulation of homotypic cell-cell adhesion,biological_process,1,7,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_1,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:0034116,positive regulation of heterotypic cell-cell adhesion,biological_process,1,14,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_1,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:2000049,positive regulation of cell-cell adhesion mediated by cadherin,biological_process,1,5,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_1,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:0031295,T cell costimulation,biological_process,2,32,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_2,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:0050870,positive regulation of T cell activation,biological_process,2,62,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_2,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:2000568,positive regulation of memory T cell activation,biological_process,1,5,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_2,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:0042102,positive regulation of T cell proliferation,biological_process,2,71,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_3,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:0042104,positive regulation of activated T cell proliferation,biological_process,2,30,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_3,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:0051142,positive regulation of NK T cell proliferation,biological_process,1,5,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_3,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:2000563,"positive regulation of CD4-positive, alpha-beta T cell proliferation",biological_process,1,6,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_3,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:2000566,"positive regulation of CD8-positive, alpha-beta T cell proliferation",biological_process,1,5,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_3,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:1900625,positive regulation of monocyte aggregation,biological_process,1,5,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_4,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,biological_process,1,5,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_4,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,biological_process,2,26,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_4,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:1901731,positive regulation of platelet aggregation,biological_process,1,9,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_5,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:1903238,positive regulation of leukocyte tethering or rolling,biological_process,1,11,GO:0022409,25,5.803737100437948,go_ancestor_prepartition,BP_GO_0022409,positive regulation of cell-cell adhesion,BP_GO_0022409_6,BP_GO_0022409,positive regulation of cell-cell adhesion,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,17
BP,GO:0006337,nucleosome disassembly,biological_process,1,13,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_1,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0030042,actin filament depolymerization,biological_process,2,12,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_10,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0032790,ribosome disassembly,biological_process,1,16,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_11,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0043243,positive regulation of protein-containing complex disassembly,biological_process,1,5,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_12,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0090091,positive regulation of extracellular matrix disassembly,biological_process,1,10,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_13,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0090166,Golgi disassembly,biological_process,1,6,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_14,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0098883,synapse pruning,biological_process,1,5,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_15,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0120183,positive regulation of focal adhesion disassembly,biological_process,2,13,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_16,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:1901096,regulation of autophagosome maturation,biological_process,1,7,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_17,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:1901097,negative regulation of autophagosome maturation,biological_process,1,7,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_17,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:1904903,ESCRT III complex disassembly,biological_process,1,7,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_18,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:1905075,positive regulation of tight junction disassembly,biological_process,1,6,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_19,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0006415,translational termination,biological_process,1,5,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_2,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:1905691,lipid droplet disassembly,biological_process,2,13,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_20,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0006449,regulation of translational termination,biological_process,2,10,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_3,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0072344,rescue of stalled ribosome,biological_process,2,33,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_3,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0007019,microtubule depolymerization,biological_process,2,10,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_4,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0007026,negative regulation of microtubule depolymerization,biological_process,2,28,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_5,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0007077,mitotic nuclear membrane disassembly,biological_process,1,10,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_6,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0010716,negative regulation of extracellular matrix disassembly,biological_process,1,7,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_7,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0016240,autophagosome membrane docking,biological_process,1,11,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_8,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0097352,autophagosome maturation,biological_process,2,46,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_8,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0022617,extracellular matrix disassembly,biological_process,2,48,GO:0022411,26,5.425201404208415,go_ancestor_prepartition,BP_GO_0022411,cellular component disassembly,BP_GO_0022411_9,BP_GO_0022411,cellular component disassembly,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,23
BP,GO:0001541,ovarian follicle development,biological_process,2,32,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_1,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
BP,GO:0008406,gonad development,biological_process,1,10,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_1,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
BP,GO:0008584,male gonad development,biological_process,2,74,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_1,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
BP,GO:0008585,female gonad development,biological_process,1,9,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_1,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
BP,GO:0030238,male sex determination,biological_process,1,6,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_10,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
BP,GO:0030539,male genitalia development,biological_process,1,6,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_11,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
BP,GO:0048806,genitalia development,biological_process,1,7,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_11,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
BP,GO:0060065,uterus development,biological_process,1,5,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_11,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
BP,GO:0030850,prostate gland development,biological_process,1,9,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_12,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
BP,GO:0042698,ovulation cycle,biological_process,1,8,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_13,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
BP,GO:0042704,uterine wall breakdown,biological_process,1,5,GO:0022414,52,3.996696434974773,go_ancestor_prepartition,BP_GO_0022414,reproductive process,BP_GO_0022414_13,BP_GO_0022414,reproductive process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,33
