ontology,semantic_block_id,semantic_block_name,root_node,semantic_cluster_id,n_terms,representative_go_ids,representative_terms,cluster_method,semantic_similarity_cutoff,semantic_block_n_terms,preblock_method,preblock_go_id
BP,BP_GO_0009611,response to wounding,biological_process,BP_GO_0009611_2,2,GO:0014012; GO:0031103,peripheral nervous system axon regeneration; axon regeneration,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5,go_ancestor_prepartition,GO:0009611
BP,BP_GO_0009611,response to wounding,biological_process,BP_GO_0009611_3,1,GO:0090594,inflammatory response to wounding,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5,go_ancestor_prepartition,GO:0009611
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_1,1,GO:0001666,response to hypoxia,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_10,2,GO:0050910; GO:0050966,detection of mechanical stimulus involved in sensory perception of sound; detection of mechanical stimulus involved in sensory perception of pain,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_11,1,GO:0050965,detection of temperature stimulus involved in sensory perception of pain,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_12,1,GO:0050982,detection of mechanical stimulus,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_13,1,GO:0051602,response to electrical stimulus,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_14,1,GO:0055093,response to hyperoxia,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_15,1,GO:0070417,cellular response to cold,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_16,1,GO:0071257,cellular response to electrical stimulus,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_17,1,GO:0071260,cellular response to mechanical stimulus,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_18,1,GO:0071456,cellular response to hypoxia,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_19,2,GO:0071467; GO:0071468,cellular response to pH; cellular response to acidic pH,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_2,1,GO:0006970,response to osmotic stress,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_20,3,GO:0071470; GO:0071474; GO:0071476,cellular response to osmotic stress; cellular hyperosmotic response; cellular hypotonic response,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_3,2,GO:0009266; GO:0009408,response to temperature stimulus; response to heat,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_4,2,GO:0009268; GO:0010447,response to pH; response to acidic pH,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_5,2,GO:0009409; GO:0009631,response to cold; cold acclimation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_6,3,GO:0009612; GO:0010996; GO:0035994,response to mechanical stimulus; response to auditory stimulus; response to muscle stretch,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_7,1,GO:0009629,response to gravity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_8,1,GO:0034605,cellular response to heat,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009628,response to abiotic stimulus,biological_process,BP_GO_0009628_9,2,GO:0036295; GO:0071455,cellular response to increased oxygen levels; cellular response to hyperoxia,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,30,go_ancestor_prepartition,GO:0009628
BP,BP_GO_0009653,anatomical structure morphogenesis,biological_process,BP_GO_0009653_1,2,GO:0001763; GO:0009653,morphogenesis of a branching structure; anatomical structure morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,7,go_ancestor_prepartition,GO:0009653
BP,BP_GO_0009653,anatomical structure morphogenesis,biological_process,BP_GO_0009653_2,1,GO:0021637,trigeminal nerve structural organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,7,go_ancestor_prepartition,GO:0009653
BP,BP_GO_0009653,anatomical structure morphogenesis,biological_process,BP_GO_0009653_3,1,GO:0021649,vestibulocochlear nerve structural organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,7,go_ancestor_prepartition,GO:0009653
BP,BP_GO_0009653,anatomical structure morphogenesis,biological_process,BP_GO_0009653_4,1,GO:0035108,limb morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,7,go_ancestor_prepartition,GO:0009653
BP,BP_GO_0009653,anatomical structure morphogenesis,biological_process,BP_GO_0009653_5,1,GO:0060325,face morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,7,go_ancestor_prepartition,GO:0009653
BP,BP_GO_0009653,anatomical structure morphogenesis,biological_process,BP_GO_0009653_6,1,GO:0061384,heart trabecula morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,7,go_ancestor_prepartition,GO:0009653
BP,BP_GO_0009719,response to endogenous stimulus,biological_process,BP_GO_0009719_1,1,GO:0055096,low-density lipoprotein particle mediated signaling,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0009719
BP,BP_GO_0009719,response to endogenous stimulus,biological_process,BP_GO_0009719_2,2,GO:0071404; GO:0140052,cellular response to low-density lipoprotein particle stimulus; cellular response to oxidised low-density lipoprotein particle stimulus,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0009719
BP,BP_GO_0009725,response to hormone,biological_process,BP_GO_0009725_1,6,GO:0009725; GO:0043627; GO:0044321; GO:0071107; GO:0097066; GO:1990418,response to hormone; response to estrogen; response to leptin; response to parathyroid hormone; response to thyroid hormone; response to insulin-like growth factor stimulus,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,6,go_ancestor_prepartition,GO:0009725
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_1,5,GO:0001701; GO:0009792; GO:0043009; GO:0048706; GO:0060037,in utero embryonic development; embryo development ending in birth or egg hatching; chordate embryonic development; embryonic skeletal system development; pharyngeal system development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_10,1,GO:0035050,embryonic heart tube development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_11,1,GO:0035162,embryonic hemopoiesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_12,1,GO:0045995,regulation of embryonic development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_13,2,GO:0048557; GO:0048562,embryonic digestive tract morphogenesis; embryonic organ morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_14,1,GO:0048566,embryonic digestive tract development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_15,2,GO:0048701; GO:0048704,embryonic cranial skeleton morphogenesis; embryonic skeletal system morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_16,1,GO:0061053,somite development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_17,1,GO:0061626,pharyngeal arch artery morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_2,3,GO:0001704; GO:0007369; GO:0048598,formation of primary germ layer; gastrulation; embryonic morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_3,2,GO:0001711; GO:0035987,endodermal cell fate commitment; endodermal cell differentiation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_4,1,GO:0001756,somitogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_5,1,GO:0001892,embryonic placenta development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_6,1,GO:0009880,embryonic pattern specification,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_7,1,GO:0021915,neural tube development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_8,4,GO:0030326; GO:0035115; GO:0035116; GO:0042733,embryonic limb morphogenesis; embryonic forelimb morphogenesis; embryonic hindlimb morphogenesis; embryonic digit morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009790,embryo development,biological_process,BP_GO_0009790_9,3,GO:0030903; GO:0048568; GO:1990403,notochord development; embryonic organ development; embryonic brain development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,31,go_ancestor_prepartition,GO:0009790
BP,BP_GO_0009887,animal organ morphogenesis,biological_process,BP_GO_0009887_1,1,GO:0001502,cartilage condensation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0009887
BP,BP_GO_0009887,animal organ morphogenesis,biological_process,BP_GO_0009887_2,3,GO:0001958; GO:0048705; GO:0060349,endochondral ossification; skeletal system morphogenesis; bone morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0009887
BP,BP_GO_0009887,animal organ morphogenesis,biological_process,BP_GO_0009887_3,1,GO:0007435,salivary gland morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0009887
BP,BP_GO_0009887,animal organ morphogenesis,biological_process,BP_GO_0009887_4,5,GO:0009887; GO:0042475; GO:0042476; GO:0097186; GO:0097187,animal organ morphogenesis; odontogenesis of dentin-containing tooth; odontogenesis; amelogenesis; dentinogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0009887
BP,BP_GO_0009887,animal organ morphogenesis,biological_process,BP_GO_0009887_5,1,GO:0043589,skin morphogenesis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0009887
BP,BP_GO_0009887,animal organ morphogenesis,biological_process,BP_GO_0009887_6,1,GO:0070166,enamel mineralization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0009887
BP,BP_GO_0009887,animal organ morphogenesis,biological_process,BP_GO_0009887_7,1,GO:0070172,positive regulation of tooth mineralization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,13,go_ancestor_prepartition,GO:0009887
BP,BP_GO_0009888,tissue development,biological_process,BP_GO_0009888_1,3,GO:0002062; GO:0051216; GO:0060591,chondrocyte differentiation; cartilage development; chondroblast differentiation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0009888
BP,BP_GO_0009888,tissue development,biological_process,BP_GO_0009888_2,3,GO:0007398; GO:0007498; GO:0009888,ectoderm development; mesoderm development; tissue development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0009888
BP,BP_GO_0009888,tissue development,biological_process,BP_GO_0009888_3,1,GO:0008544,epidermis development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0009888
BP,BP_GO_0009888,tissue development,biological_process,BP_GO_0009888_4,2,GO:0030282; GO:0031214,bone mineralization; biomineral tissue development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0009888
BP,BP_GO_0009888,tissue development,biological_process,BP_GO_0009888_5,2,GO:0048745; GO:0060537,smooth muscle tissue development; muscle tissue development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0009888
BP,BP_GO_0009888,tissue development,biological_process,BP_GO_0009888_6,1,GO:0060612,adipose tissue development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0009888
BP,BP_GO_0009888,tissue development,biological_process,BP_GO_0009888_7,1,GO:0061549,sympathetic ganglion development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0009888
BP,BP_GO_0009888,tissue development,biological_process,BP_GO_0009888_8,2,GO:0061551; GO:1903375,trigeminal ganglion development; facioacoustic ganglion development,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15,go_ancestor_prepartition,GO:0009888
BP,BP_GO_0009889,regulation of biosynthetic process,biological_process,BP_GO_0009889_1,1,GO:0045428,regulation of nitric oxide biosynthetic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,2,go_ancestor_prepartition,GO:0009889
BP,BP_GO_0009889,regulation of biosynthetic process,biological_process,BP_GO_0009889_2,1,GO:1903426,regulation of reactive oxygen species biosynthetic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,2,go_ancestor_prepartition,GO:0009889
BP,BP_GO_0009890,negative regulation of biosynthetic process,biological_process,BP_GO_0009890_1,1,GO:0032966,negative regulation of collagen biosynthetic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0009890
BP,BP_GO_0009890,negative regulation of biosynthetic process,biological_process,BP_GO_0009890_2,1,GO:0045019,negative regulation of nitric oxide biosynthetic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0009890
BP,BP_GO_0009890,negative regulation of biosynthetic process,biological_process,BP_GO_0009890_3,1,GO:1903427,negative regulation of reactive oxygen species biosynthetic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3,go_ancestor_prepartition,GO:0009890
BP,BP_GO_0009891,positive regulation of biosynthetic process,biological_process,BP_GO_0009891_1,1,GO:0009891,positive regulation of biosynthetic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5,go_ancestor_prepartition,GO:0009891
BP,BP_GO_0009891,positive regulation of biosynthetic process,biological_process,BP_GO_0009891_2,1,GO:0032967,positive regulation of collagen biosynthetic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5,go_ancestor_prepartition,GO:0009891
BP,BP_GO_0009891,positive regulation of biosynthetic process,biological_process,BP_GO_0009891_3,1,GO:0045429,positive regulation of nitric oxide biosynthetic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5,go_ancestor_prepartition,GO:0009891
BP,BP_GO_0009891,positive regulation of biosynthetic process,biological_process,BP_GO_0009891_4,1,GO:0048023,positive regulation of melanin biosynthetic process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,5,go_ancestor_prepartition,GO:0009891
